0.255822	0.962113	0.0943097	
0.00234648	0.00858084	0.99996	
0.998329	0.0203188	0.054097	
0.641669	0.311861	0.700716	
0.0175087	0.720961	0.692754	
0.806624	0.590844	0.0161525	
0.339946	0.0103015	0.940389	
0.906628	0.0263335	0.421108	
0.0222194	0.324915	0.945482	
0.486595	0.769499	0.413639	
0.0166264	0.99918	0.0369238	
0.0275878	0.926375	0.37559	
0.961959	0.237017	0.135863	
0.294371	0.426879	0.855056	
0.836079	0.418193	0.355087	
0.555496	0.827984	0.0765914	
0.746048	0.0106332	0.665807	
0.10499	0.118344	0.987407	
0.312791	0.685439	0.657522	
0.532361	0.0798153	0.842746	
0.0217955	0.981657	0.189407	
0.295734	0.909238	0.292965	
0.0205577	0.527587	0.849252	
0.973008	0.0294855	0.228879	
0.718632	0.660314	0.218069	
0.237192	0.215802	0.94719	
0.175322	0.841317	0.51132	
0.663411	0.541708	0.516176	
0.816291	0.209023	0.538496	
0.883669	0.442538	0.152605	
0.927435	0.199396	0.316394	
0.13753	0.99044	0.0107007	
0.98886	0.117675	0.0911502	
0.475751	0.450405	0.755511	
0.171613	0.579798	0.796482	
0.969692	0.244222	0.00727424	
0.499583	0.263851	0.825106	
0.391124	0.908993	0.144062	
0.12984	0.967516	0.21692	
0.199395	0.0130666	0.979832	
0.69659	0.717432	0.00733602	
0.372707	0.927949	0.000401162	
0.925927	0.375303	0.0425071	
0.13882	0.423846	0.895033	
0.685656	0.145582	0.71322	
