0.193249	0.298808	0.507943	
0.743136	0.0645721	0.192292	
0.0166087	0.255273	0.728118	
0.109734	0.734647	0.15562	
0.250549	0.0756849	0.673767	
0.503447	0.367517	0.129036	
0.351432	0.392943	0.255625	
0.921627	0.0443974	0.0339759	
0.0874957	0.39618	0.516324	
0.190953	0.807493	0.00155414	
0.479162	0.0900076	0.43083	
0.274308	0.146814	0.578878	
0.495745	0.390419	0.113836	
0.0180906	0.0627741	0.919135	
0.216631	0.516921	0.266448	
0.158075	0.455907	0.386018	
0.76285	0.0865178	0.150633	
0.487752	0.189688	0.32256	
0.655206	0.331115	0.0136797	
0.135944	0.0904324	0.773624	
0.0880686	0.130852	0.781079	
0.259351	0.532576	0.208073	
0.348392	0.0221073	0.6295	
0.67812	0.186013	0.135867	
0.00767227	0.472367	0.519961	
0.439289	0.106026	0.454685	
0.236651	0.236238	0.527112	
0.379305	0.568155	0.0525408	
0.613461	0.018255	0.368284	
0.846582	0.150466	0.00295274	
0.0580752	0.622131	0.319794	
0.121952	0.00974218	0.868306	
0.415636	0.289961	0.294403	
0.270608	0.298885	0.430508	
0.848489	0.00651807	0.144993	
0.00589221	0.251078	0.74303	
0.140989	0.741916	0.117095	
0.329352	0.000243294	0.670405	
0.634396	0.315341	0.0502624	
0.424451	0.34502	0.230529	
0.243083	0.432063	0.324854	
0.0984067	0.375683	0.52591	
0.0963709	0.309688	0.593941	
0.131426	0.787574	0.0810002	
0.359992	0.128171	0.511838	
