0.192507	0.564667	0.242826	
0.22527	0.122712	0.652018	
0.474631	0.515465	0.00990398	
0.0785155	0.728441	0.193044	
0.152405	0.762718	0.0848771	
0.213675	0.659196	0.127129	
0.0908367	0.185356	0.723807	
0.512865	0.0833009	0.403834	
0.621119	0.222004	0.156878	
0.802868	0.0370415	0.160091	
0.628682	0.127803	0.243515	
0.141928	0.349934	0.508138	
0.497567	0.0589082	0.443525	
0.00123664	0.270584	0.728179	
0.137934	0.669942	0.192124	
0.592155	0.229459	0.178387	
0.352974	0.289623	0.357404	
0.471173	0.494141	0.0346864	
0.611741	0.276113	0.112146	
0.220778	0.505912	0.273309	
0.192068	0.00260588	0.805326	
0.399963	0.353767	0.24627	
0.203159	0.212808	0.584033	
0.0584551	0.299037	0.642508	
0.361236	0.323063	0.315701	
0.965462	0.0136193	0.0209185	
0.291074	0.150222	0.558704	
0.434713	0.27831	0.286977	
0.209185	0.0188423	0.771973	
0.160608	0.0908407	0.748551	
0.159316	0.823315	0.017369	
0.0473227	0.632697	0.319981	
0.364333	0.526273	0.109394	
0.559364	0.319863	0.120773	
0.215414	0.013705	0.770881	
0.398039	0.498661	0.1033	
0.0636317	0.497373	0.438995	
0.0171847	0.0314337	0.951382	
0.0877684	0.296156	0.616076	
0.3575	0.530346	0.112154	
0.28993	0.266952	0.443117	
0.270573	0.194684	0.534744	
0.542812	0.119784	0.337404	
0.208116	0.517076	0.274808	
0.135533	0.147423	0.717044	
