0.745122	0.185037	0.0698403	
0.00975533	0.629925	0.360319	
0.235367	0.555112	0.209521	
0.519511	0.25985	0.220639	
0.274388	0.0748131	0.650799	
0.029266	0.889776	0.0809583	
0.215856	0.295262	0.488882	
0.460979	0.480299	0.0587223	
0.293899	0.334664	0.371437	
0.0487767	0.149626	0.801597	
0.196346	0.0354111	0.768243	
0.441468	0.220449	0.338083	
0.31341	0.594514	0.0920762	
0.0682873	0.409477	0.522236	
0.176835	0.775561	0.0476044	
0.578043	0.039402	0.382555	
0.66708	0.145635	0.187285	
0.087798	0.669327	0.242875	
0.157324	0.51571	0.326966	
0.597553	0.299252	0.103194	
0.352431	0.114215	0.533354	
0.892691	0.0708223	0.0364864	
0.137814	0.25586	0.606327	
0.382936	0.440897	0.176167	
0.371942	0.374066	0.253993	
0.126819	0.189028	0.684152	
0.881697	0.00399087	0.114312	
0.363425	0.181047	0.455528	
0.608548	0.366084	0.0253684	
0.14633	0.448879	0.404791	
